직업코드,직업명,직업전망_텍스트,전망점수,주요전공계열,주요학력수준,학력_고졸이하비율,학력_전문대졸비율,학력_대졸이상비율,학력점수,유사직업명_합산,대분류명,중분류명,평균구인배율,평균부족률,중위임금,하위임금,월평균임금_천원,신입임금_천원,상위25_임금_천원,중위_임금_천원,하위25_임금_천원,졸업전취업률,3개월이내취업률,전직가능직무명,취업률_1년,취업률_1년이상,취업률_3개월,취업률_6개월,취업률_졸업전
159104,제도사,"향후 5년간 제도사의 고용은 현 상태를 유지하거나 다소 감소할 것으로 전망된다. 캐드(CAD : Computer Aided Design, 컴퓨터지원설계)는 컴퓨터를 활용하여 기계나 물체 등을 설계하는 방식으로 대부분의 설계 업무에 보편적으로 사용되고 있다. 가ㅗ거 제도사는 단순히 캐드작업을 전담했으나, 이제는 기술자, 설계자, 디자이너들이 본인의 고유 업무를 수행하는 과정에서 캐드 업무를 직접 병행하고 있다. 설계도면의 표준화로 작업의 효율성이 향상되고 관련 산업 제작 및 생산 분야 종사자가 기본적인 캐드작업을 수행할 수 있게 됨에 따라 단순 캐드작업만 하는 제도사의 고용은 점차 감소할 것으로 전망된다. 또한 3D프린터의 보급 확대는 캐드 작업을 상당 부분 간소화시키거나 단순 제도사의 일자리를 위협할 것으로 보인다. 건설, 기계 분야는 설계도면의 표준화로 작업의 효율성이 향상되면서 관련 업체에서 인력을 최소화하고 있고, 캐드 관련 직무가 단순 업무가 됨에 따라 별도로 제도사를 고용하지 않는 업체도 늘고 있다. 따라서 낮은 수준의 기술을 요구하는 제도사는 이미 시장에서 포화상태에 이르렀으며, 특히 기술 발달로 캐드 관련 새로운 프로그램이 꾸준히 개발되는 점은 제도사의 일자리에 부정적인 영향을 미치고 있다. 다만, 전문성이 특화되어 있는 예술과 광고, 디자인, 바이오 등의 전문분야에서는 숙련된 제도사의 수요가 이어질 전망이다. 일례로, 환경보호 기준이 강화되면서 친환경 건축 생산과정의 효율성을 높이기 위한 3D모델링, 즉 빌딩정보모델링(BIM)은 제도사의 새로운 직무가 되며 수요가 증가할 전망이다. 캐드는 건축, 토목, 전자, 전기, 기계, 플랜트 등의 공학 분야와 순수미술, 그래픽, 디자인, 실내장식, 광고 등의 예술 분야에서 주로 활용되며, 생체조직공학, 음향기기, 유비쿼터스, 조선공학, 치기공 등 세밀한 작업이 요구되는 전문 분야에서도 활용된다. 따라서 해당 분야에서의 제도사의 고용은 유지될 전망이다. 종합하면, 과거 캐드만 전담하던 단순 제도사는 점차 감소할 것으로 보이며, 전문성이 특화된 분야의 제도사를 중심으로 고용이 유지될 것으로 보인다. 향후 설계 부문에 있어 캐드의 활용이 확대되겠으나, 이는 제도사의 고용 증가로 이어지기 보다는 각기 설계가 필요한 전문 영역에서 캐드프로그램의 사용이 확대되는 방식으로 파악하는 것이 바람직할 것으로 보인다. 한편, 제도사가 활동하는 업체의 규모가 대부분 영세하기 때문에 신규 인력보다는 실무에 능숙한 경력자를 중심으로 채용이 이뤄지는 편이다. 따라서 신규 인력의 진입은 쉽지 않으며, 근무환경 및 임금수준이 좋은 편이 아니어서 이·전직으로 인한 빈 일자리에 경력직을 중심으로 입직 기회가 늘어날 전망이다.",2,공학,대졸,0.0,0.033,0.967,4.0,,,,,4.6,,,,,,,,,,,,,,,
416102,영화감독,"향후 5년간 영화감독의 고용은 다소 증가할 것으로 전망된다. 한국콘텐츠진흥원의 「2016 콘텐츠산업통계」에 따르면, 2015년 영화산업 사업체 수는 지난 5년 동안 계속해서 감소해 전년과 비교해 13.5%가 줄었고, 종사자 수와 매출액, 부가가치액도 전체적으로 감소세를 보이고 있다. 대신 매출액과 부가가치액, 수출액 및 수입액은 지속적으로 증가해 시장의 규모는 꾸준히 증가하는 것을 알 수 있다. 한국영화의 극장 티켓 파워와 디지털 온라인 시장의 성장, 해외 수출액의 증가세 등으로 영화산업은 계속해서 발전할 것으로 전망된다. 또한, 우리나라 국민의 영화에 대한 애정이 상당한 데다가, 여가 선용 차원에서 영화를 즐기는 관람객 수는 계속해서 늘어날 것으로 보인다. 다만, 영화감독의 직업적 특성상 한두 편의 작품을 만들고 사라지는 감독도 많고, 흥행 실패에 따른 경제적 어려움 등으로 이직을 선택하는 사람도 많으므로 양적인 측면에서 영화감독의 수가 크게 증가하지는 않을 것으로 보인다. 또한 경기 불황에 따른 영화산업 투자 위축 및 부가시장 침체 등이 이어지고 있으며, 소수의 흥행 영화에만 전적으로 의존해온 산업구조의 취약성이 드러나고, 대기업의 상영관 독과점으로 저예산 영화의 설 자리를 막으면서 장르의 다양화를 저해하는 것이 한국영화 발전에 걸림돌으로 작용할 수 있다.",4,예체능,대졸,0.0,0.0,1.0,4.07,,예술·디자인·방송·스포츠직,예술·디자인·방송직,0.04,3.4,,,3895,3038,,,,,,,,,,,
416101,방송연출자,"향후 5년간 방송연출자의 고용은 현 상태를 유지할 것으로 전망된다. 방송과 통신이 융합되면서 케이블방송, 인터넷방송, IPTV 등 다매체·다채널화로 방송환경이 재편되면서 시장이 확대되었다. 또한 지상파와 종합편성채널이 경쟁적 구조를 갖추면서 제작 방송프로그램 수가 늘어나고, 드라마와 예능 프로그램이 꾸준히 해외로 수출되는 점은 방송PD의 고용에 긍정적인 영향을 미치고 있다. 다만, 한국콘텐츠진흥원의 「2016 콘텐츠산업통계」에 따르면, 방송산업의 매출액과 부가가치액은 증가하는 반면, 사업체 수와 종사자 수가 증감을 반복하며 정체하고 있다. 또한 중국시장과의 교류가 줄어들면서 수출액이 전년 대비 감소한 것으로 나타났다. 더욱이 세계 경기 침체의 장기화에 따라 광고매출에 영향을 많이 받는 방송시장이 타격을 입고, 지상파방송과 유선방송의 매출이 다소 감소하는 점은 방송연출자의 고용에 부정적인 영향을 미칠 것으로 보인다. 방송통신위원회의 「2015년 방송산업 실태조사 보고서」에 의하면, 방송프로듀서(PD)는 2014년 12월말 기준 4,550명으로 조사되었다. 이는 2013년의 4,634명에 비해 84명이 감소한 수치로, 2010년 처음으로 4,000명대에 진입한 이후 2011년 4,573명, 2012년 4,514명, 2013년 4,634명, 2014명 4,550명으로 증감을 반복하고 있다. 방송국의 프로듀서들은 방송사의 경영 악화로 신규 인력 채용이 잘 이뤄지지 않는 편이다. 또한 상당수의 프로그램이 외주제작으로 전환되고 있기 때문에 방송국 소속이 아닌 외주제작사의 프로듀서를 중심으로 고용이 나타나고 있다. 한편, 외주제작사는 소규모이고 예산 부족으로 실력이 우수한 경력직을 중심으로 채용하기 때문에 신입들은 치열한 입직경쟁을 치러야 하고, 유명 연출자와 그렇지 않은 연출자의 대우도 큰 차이가 있다. 독립프로덕션이나 종합유선방송사의 경우 규모가 작고 계약직 직원이 많으며, 근무환경이나 임금이 열악한 편이다. 영상물이 유통되는 형태가 방송 송출 중심에서 유튜브 등 인터넷 유통 채널로 중심축이 이동함에 따라 1인 미디어 영역에서 일자리 증가가 커질 전망이다. 즉, 영상물의 연출하고 제작하는 미디어콘텐츠창작자(콘텐츠 크리에이터)는 전통적인 개념의 방송PD는 아니지만, 영상 제작의 기획과 연출, 제작 등을 일괄 책임지고 창작한다는 점에서 유사 업무 종사자로 볼 수 있다. 이에 따라 영상 제작 및 유통 방식의 변화로 이들의 수가 더욱 늘어날 것으로 보인다.",2,예체능,대졸,0.0,0.067,0.933,3.93,,예술·디자인·방송·스포츠직,,0.05,3.4,,,3895,3038,,,,,,,,,,,
416103,연극연출가,"향후 5년간 연극연출가의 고용은 다소 증가할 것으로 전망된다. 삶의 질 향상, 여가문화에 대한 관심 증대 등으로 연극 공연이 꾸준히 증가하고 있다. 연극연출자는 다른 매체의 연출자와 달리 환경적인 영향을 비교적 덜 받고 고용이 꾸준한 편인데, 그 이유는 연극 연출에 대한 소신을 가지고 진출하는 사람이 많기 때문으로 보인다. 지역적 특색을 반영한 연극축제 활성화, 테마별 특성화된 소규모 공연 증가와 함께 순수예술에 대한 관객들의 호응도도 좋아지고 있으며, 정부와 지방자치단체의 공연에 대한 지원도 늘어나고 있어 향후 연극연출가의 활동에 긍정적 영향을 미칠 전망이다. 그러나 인기연극배우가 등장하는 연극에 관객이 몰리면서 연극계에 부익부 빈익빈 현상이 심하게 일어나 재정적 곤란을 겪는 극단과 연극연출자의 어려움은 지속될 것이며, 연극연출자의 고용 역시 크게 늘지 않을 것으로 보인다.",4,사회,대졸,0.0,0.0,1.0,4.07,,예술·디자인·방송·스포츠직,예술·디자인·방송직,0.04,3.4,,,3895,3038,,,,,,,73.7875,83.325,54.457142857142856,62.5375,33.357142857142854
416104,광고제작감독(CF감독),"향후 5년간 광고제작감독(CF감독)의 고용은 현 상태를 유지할 것으로 전망된다.  광고 산업은 경기 변동에 매우 민감하게 영향을 받는다. 소비자들의 다양한 취향과 소비욕구가 증가하였고, 기업의 마케팅 활동이 촉진되고 있다. 또한 새로운 매체의 출현에 따른 방송산업의 변화와 방송채널의 다양화, 방송프로그램의 세분화 등으로 방송산업이 점점 커지고 있다. 이 때문에 신문, 방송과 더불어 인터넷 등 멀티미디어로 광고매체가 다변화되면서 광고시장도 확대되고 있다. 방송법, 통신법 등 미디어 관련법의 개정으로 방송과 신문, 통신과 인터넷 등 미디어 간 경계가 허물어지고 휴대전화, 인터넷 등 통신 수단으로 방송을 손쉽게 수신하게 되면서 이에 적합한 광고를 제작하는 것도 중요하게 되었다. 이에 따라 광고제작감독에게 요구되는 경험이나 경력이 중요해지면서 기존 경력이 풍부한 감독을 중심으로 작업이 이뤄지면서 신입 감독이 진입할 여지가 줄어들면서 고용은 현 상태를 유지할 것으로 보인다.",5,예체능,대졸,0.033,0.1,0.867,3.97,,예술·디자인·방송·스포츠직,,0.05,3.4,,,3895,3038,,,,,,,,,,,
417102,웹방송전문가,"향후 5년간 웹방송전문가의 고용은 다소 증가할 것으로 전망된다. 방송법, 통신법 등 미디어 관련법의 개정으로 방송과 신문, 통신과 인터넷 등 미디어 간 경계가 허물어지고 휴대전화, 인터넷 등 통신 수단으로 방송을 손쉽게 수신하게 되었다. IT와 방송산업의 융합으로 콘텐츠 확보의 중요성이 높아지고 있는 것도 관련 인력의 일자리 확대의 원인이 되고 있다. 유튜브 등 웹방송을 운영할 수 있는 플랫폼이 대중화되면서 1인 웹방송 등 다양한 채널에서 웹방송전문가의 활동이 확대될 전망이다.",4,사회,대졸,0.033,0.0,0.967,3.93,,예술·디자인·방송·스포츠직,,0.05,3.4,,,3895,3038,,,,,,,73.7875,83.325,54.457142857142856,62.5375,33.357142857142854
416205,성우,"향후 5년간 성우의 고용은 다소 감소할 것으로 전망된다. 지속적인 엔터테인먼트 산업의 증대로 문화콘텐츠의 경제적 가치가 커지고 있다. 이와 함께 성우는 목소리로 연기를 하는 고유의 영역으로 자리를 잡은 상태이다. 하지만 성우의 주요 활동무대인 수입영상물 더빙 같은 역할으로 타 분야 연기자나 가수 등이 진입해 활동하는 대신, 성우의 활동범위는 확장적이지 않아서 성우의 활동영역은 전반적으로 축소되는 경향을 보이고 있다. 또한 현재까지 많은 성우들이 배출되었고, 추가 수요인력도 크게 많지 않은 편이어서 고용이 다소 감소할 것으로 전망된다. 한국성우협회에서도 회원자격을 각 방송국의 전속 성우를 일정기간 거친 자로 하고 있어서 앞으로도 방송국에 입사하려는 취업경쟁은 치열할 것으로 보인다.",2,사회,대졸,0.067,0.367,0.567,3.53,,예술·디자인·방송·스포츠직,예술·디자인·방송직,0.04,3.4,,,3895,3038,,,,,,,73.7875,83.325,54.457142857142856,62.5375,33.357142857142854
416202,모델,"향후 5년간 모델의 고용은 현 상태를 유지할 것으로 전망된다. 패션산업을 비롯한 모든 산업에서 광고와 마케팅이 중요한 역할을 하면서 모델의 수요가 증가하고 있다. 다만, 배우나 가수 등 유사 엔터테인먼트 산업 영역에서 모델의 역할을 겸하는 경우가 늘면서 기존 전문 모델의 활동영역을 공유하는 경우가 늘고 있다. 또한 모델은 직업적인 수명이 길지 않은 편이어서, 방송, 영화 등의 다른 활동영역으로 진출하는 사례도 늘고 있다. 한편, 신입 모델로 진출하는 모델지망생들이 늘면서 전문모델이 되기 위한 경쟁은 더욱 치열해질 전망이며, 진입과 퇴출이 활발하면서 모델의 고용은 전반적으로 유지되는 경향을 보일 전망이다.",5,예체능,전문대졸,0.2,0.433,0.367,3.17,,예술·디자인·방송·스포츠직,예술·디자인·방송직,0.04,3.4,,,3895,3038,,,,,,,,,,,
416203,연극배우,"향후 5년간 연극배우의 고용은 현 상태를 유지할 것으로 전망된다. 엔터테인먼트 산업이 고부가가치 문화산업으로 인식되고, 일상생활에서 여가문화를 향유하는 것이 중요해지면서 방송, 영화, 연극, 공연 등 엔터테인먼트 산업이 성장하였다. 또한 문화콘텐츠의 경제적 가치에 대한 인식이 매우 높아진 상태여서 많은 연예기획사가 설립되고, 재능 있는 배우를 발굴하려는 노력이 이어지고 있다. 다만, 배우 및 모델은 영화, 연극, 방송, 뮤지컬, 광고 등 출연하는 장르에 따라 영화배우, 연극배우, 탤런트, 뮤지컬배우, 광고모델 등으로 구분되지만, 한 가지 영역을 고수하는 배우가 줄어들면서 직업적 구분이 모호해지고 있다. 또한 새롭고 참신한 신인배우에 대한 대중의 욕구가 증가하면서 신인배우의 유입이 늘고, 기존의 배우들은 여러 장르를 활발하게 넘나드는 경향이 계속될 전망이다. 한편, 지역적 특색을 반영한 연극축제가 활성화되고, 테마별로 특성화된 소규모 공연이 유지되고 있지만, 연극산업 활성화를 위한 지원이 대규모로 이뤄지는 편은 아니어서 이들의 고용은 현 상태를 유지하는 경향을 보일 것으로 전망된다. ",5,예체능,대졸,0.033,0.367,0.6,3.57,,예술·디자인·방송·스포츠직,,0.05,3.4,,,3895,3038,,,,,,,,,,,
416201,영화배우 및 탤런트,"향후 5년간 영화배우 및 탤런트의 고용은 현 상태를 유지할 것으로 전망된다. 엔터테인먼트 산업이 고부가가치 문화산업으로 인식되고, 일상생활에서 여가문화를 향유하는 것이 중요해지면서 방송, 영화, 연극, 공연 등 엔터테인먼트 산업이 성장하였다. 또한 문화콘텐츠의 경제적 가치에 대한 인식이 매우 높아진 상태여서 많은 연예기획사가 설립되고, 재능 있는 배우를 발굴하려는 노력이 이어지고 있다. 특히, 연예기획사들은 다방면의 전문적인 교육을 시키는 트레이닝 시스템이 갖춤으로써, 스타성을 갖춘 배우를 배출하기 위해 노력하고 있으며 실제 이를 통해 데뷔하는 이들이 늘고 있다. 방송산업의 경우 매체의 다양화로 방송프로그램이 다양해지고, 드라마 제작편수가 증가하면서 향후 출연 배우들의 일자리에 긍정적인 영향을 미칠 것으로 전망된다. 또한 방송과 통신이 융합되고, 관련 시장도 확대되면서 방송영상 콘텐츠의 수요도 증가하고 있다. 따라서 드라마 및 방송프로그램 제작 증가에 따른 배우들의 출연기회는 늘어날 것으로 보인다. 다만, 관련 산업규모가 꾸준히 커지는 것이 아니라, 경기상황에 따라 부침이 있고 방송 및 영화산업도 장기 불황에 따라 긴축적으로 운영됨에 따라 영화배우 및 탤런트의 고용이 크게 늘 수는 없을 전망이다. 따라서 당분간 관련산업이 성장세를 유지하더라도 영화배우 및 탤런트의 고용은 현 상태를 유지하는 선이 될 전망이다.",5,예체능,대졸,0.2,0.3,0.5,3.33,,예술·디자인·방송·스포츠직,예술·디자인·방송직,0.04,3.4,,,3895,3038,,,,,,,,,,,
416204,개그맨 및 코미디언,"향후 5년간 개그맨 및 코미디언의 고용은 현 상태를 유지하거나 다소 감소할 것으로 전망된다. 코미디언이나 개그맨은 각 지상파방송사에서 콘서트 형식으로 진행되는 개그 프로그램이 장수하고는 있지만 예전과 같은 인기를 누리지 못하고 있고, 예능프로그램에 밀려 코미디언 및 개그맨이 설 수 있는 공연무대가 줄고 있다. 더욱이 방송사의 공채가 줄고, 같은 연예인으로서 배우, 가수, 개그맨 등의 활동영역의 구분이 무의미해지고 있는 점도 코미디언 및 개그맨의 직업적 입지를 좁히고 있다. ",2,예체능,전문대졸,0.2,0.4,0.4,3.2,,예술·디자인·방송·스포츠직,예술·디자인·방송직,0.04,3.4,,,3895,3038,,,,,,,,,,,
416301,아나운서,"향후 5년간 아나운서의 고용은 현상태를 유지할 것으로 전망된다. 방송통신위원회의 「2015년 방송산업 실태조사 보고서」에 따르면, 2014년 기준 전체 아나운서 수는 755명으로, 2010년 727명과 비교해서는 증가했으나, 2011년 782명, 2012년 784명, 2013년 750명, 2014년 755명으로 급격한 변동은 없는 것으로 나타났다. 다만, 방송채널사용사업 부문의 경우 2003년 77명에서 점차 증가해 2012년 222명으로 가장 많았고, 2014년 12월에는 212명으로 지상파방송사보다 아나운서 채용이 상대적으로 크게 증가한 것으로 나타났다. 이는 종합편성채널 및 뉴스전문채널이 지상파방송사 못지않은 시청률을 올리며 성장한데 기인하며, 앞으로도 아나운서의 고용에 긍정적인 영향을 미칠 것으로 보인다. 하지만 전체 종사자 수 자체가 많지 않고, 5년 이상 700명대를 유지하는 점은 방송환경의 특별한 변화가 없는 한 큰 변동이 없을 것으로 보인다. 한편, 아나운서의 전문영역이라 할 수 있는 프로그램 진행으로 연기자나 개그맨들이 많이 진출하고 있고, PD나 기자, 그 외 각 분야 전문가 등이 방송을 직접 진행하는 프로그램이 증가하는 점은 아나운서의 활동무대를 축소시키고 있다. 따라서 전형적인 아나운서의 이미지를 갖춘 아나운서보다는 엔터테이너로서의 자질이 더욱 요구되고, 이런 재능을 발휘할 수 있는 영역에서 고용이 증가할 것으로 전망된다. ",5,사회,대졸,0.0,0.067,0.933,3.93,,예술·디자인·방송·스포츠직,예술·디자인·방송직,0.04,3.4,,,3895,3038,,,,,,,73.7875,83.325,54.457142857142856,62.5375,33.357142857142854
416302,리포터,"향후 5년간 리포터의 고용은 현상태를 유지할 것으로 전망된다. 건강, 휴식, 여행, 문화, 패션, 음식, 연예 등의 소식을 전하는 프로그램이 증가하면서 리포터가 전달할 정보 영역이 더욱 전문화·다양화되고 있어 향후 특정 분야에 전문화된 지식을 갖고 활동하는 전문 리포터의 수요가 늘 것으로 예상된다. 다만, 온라인을 통한 소통 증대로 일반인의 정보 접근이 용이해지면서 방송에서 단순히 정보전달 역할만 하는 리포터에 대한 고용은 줄어들 것으로 보인다. 또한 리포터의 경우 신선하고 새로운 인물을 선호하는 경향이 있기 때문에 직업적 생명력이 짧은 편이고 신입과 경력 리포터의 잦은 이동으로 인해 고용은 현 상태를 유지하는 수준이 될 것으로 보인다. 리포터는 대체로 프리랜서로 활동하기 때문에 고용안정성이 보장되기 어려우며, 따라서 개성과 실력을 강조하고 좋은 평판을 유지하는 것이 매우 중요하다.",5,사회,대졸,0.0,0.167,0.833,3.83,"에디터, 편집자",예술·디자인·방송·스포츠직,예술·디자인·방송직,0.04,3.4,,,3895,3038,,,,,,,73.7875,83.325,54.457142857142856,62.5375,33.357142857142854
133302,웹기획자,"향후 5년간 웹기획자의 고용은 현 상태를 유지할 것으로 전망된다. 모바일 시장의 등장으로 스마트폰 등을 활용하는데 필요한 사이트 구축이 활발해지고 있다. 이에 따라 스마트폰에 적용 가능한 사이트 구축 및 어플리케이션 개발 분야의 인력에 대한 수요는 다소 증가할 것으로 보인다. 초고속인터넷 인프라 확충에 힘입어 인터넷과 모바일을 활용한 이메일, 블로그, 사회관계망서비스(SNS) 등이 활성화되었으며, 전자상거래 및 인터넷뱅킹 등의 이용이 더욱 증가하고 있다. 이밖에 공공기관을 중심으로 웹 사이트의 품질 향상을 위한 노력도 꾸준히 이루어질 것으로 보여 웹사이트를 기획하고 개발하는 인력의 고용 상황은 어느 정도 유지될 것으로 보인다. 웹기획자의 일자리는 현재 상태를 유지할 것으로 보이나 다양한 사업 분야의 진로가 열릴 전망이다. 3D디스플레이 시장규모의 성장으로 3D입체기술을 지원하는 다양한 디바이스가 등장함에 따라 3D콘텐츠 제작의 수요가 더욱 늘어날 것으로 전망되고 있으며, 특히 새로운 모바일 기술에 힘입어 새로운 패러다임으로 성장하는 세부업종이 늘어나는 추세이다. 전반적으로 향후 모바일 기기와의 연계성이 강화된 웹기획자의 고용은 증가할 전망이나, 이미 웹기획자의 고용이 포화된 상황이어서 향후 대규모 고용 증가를 기대하기는 어려울 것으로 보인다.",4,공학,대졸,0.0,0.067,0.933,3.93,,연구직 및 공학기술직,정보통신 연구개발직 및 공학기술직,0.0,3.3,,,6033,4245,,,,,,,,,,,
416105,연극 영화 및 방송기술감독,"향후 5년간 연극 영화 및 방송기술감독의 고용은 현 상태를 유지할 것으로 전망된다. 지상파방송 중심이던 방송 환경이 종합유선방송과 방송채널사용사업, IPTV 등으로 다매체, 다채널화되고 스마트폰 이용이 증가하면서 모바일 기기 등 뉴미디어 시대에 걸맞은 다양한 콘텐츠에 대한 수요를 증대시키고 있다. 더욱이 HDTV의 보급으로 고화질, 고음질 등 질 높은 방송콘텐츠의 제공이 더욱 중요해지고 있다. 이에 따라 방송기술인력의 역할이 더욱 중요해지고 있어 향후 일자리 창출에 긍정적인 영향을 미칠 것으로 보인다. 그러나 지상파방송사의 경우 매년 채용되는 인원이 한정적이고 근무환경이나 보수가 좋아 이·전직이 없는 편이어서 대규모 신규 일자리 창출은 기대하기 어렵다. 또한 업체 간 경쟁이 심화되고 제작예산의 제약으로 일자리 증가에 한계가 있을 것으로 보인다. 문화 및 여가에 대한 관심 증대, 방송 매체 및 채널의 다양화, 모바일 기기의 확산 등은 영화, 연극 및 방송제작장비기사 일자리 증가의 주요 원인이 되고 있다. 하지만 방송 관련 장비와 설비의 자동화 및 디지털화, 방송기술의 발전, 제작 예산 제약 등으로 큰 폭의 일자리가 발생하지는 않을 것으로 전망된다. 또한 장비 및 설비의 자동화와 디지털화는 1인당 생산성을 높이면서 향후 인력확충에 부정적인 영향을 미칠 것으로 보인다. 반면, 영세한 규모의 외주 및 독립 프로덕션의 경우 근무여건이 좋지 않아 우수한 인력을 찾는데 어려움이 있고 제작 프로그램에 따라 팀을 구성해 일하는 경우도 많은 편이다. 직종별로는 촬영기사의 경우는 디지털 카메라의 보급 확대와 촬영기법의 보편화로 수요가 감소할 것으로 보인다. 음향 및 녹음기사는 뉴미디어 매체의 증가로 업무가 늘어나고 일정부분 수작업이 필요해 고용이 유지될 전망이다. 영상·녹화 및 편집기사는 전문가의 특화된 기술이 요구되고 다양한 플랫폼의 등장으로 편집의 중요성이 대두되어 당분간 고용이 유지되겠으나, 대신 카메라 기종과 편집기기의 발전은 이들의 수요를 감소시킬 있다. 조명기사는 영상의 수준을 향상시키는 역할을 하기 때문에 당분간 수요가 늘고, 영사기사는 디지털 기술의 적용으로 인력 수요가 점점 사라질 것으로 전망된다.",5,예체능,대졸,0.0,0.065,0.935,4.03,,예술·디자인·방송·스포츠직,,0.05,3.4,,,3895,3038,,,,,,,,,,,
